onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id3	a2	n/a	n/a
20.06	5	face	id3	a2	2.16	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.06	5	face	id1	a3	2.35	different
35.08	5	face	id2	a3	2.03	different
40.08	5	face	id2	a1	2.13	different
45.08	5	face	id2	a5	2.01	same
50.08	5	face	id4	a2	2.3	different
55.08	5	face	id1	a2	2.08	different
60.08	5	face	id4	a5	2.02	different
65.08	5	face	id4	a3	2.08	same
70.08	5	face	id1	a4	2.33	different
75.08	5	face	id3	a3	2.05	different
80.08	5	face	id2	a2	2.03	different
85.08	5	face	id2	a4	2.33	same
90.09	5	face	id3	a1	2.41	different
95.09	5	face	id1	a5	2.28	different
100.09	5	face	id3	a5	1.95	different
105.09	5	face	id1	a1	2.02	different
110.09	5	face	id4	a4	2.24	different
115.09	5	face	id3	a4	2.05	different
120.09	5	face	id4	a1	1.9	different
125.09	5	face	id4	a1	2.03	same
130.07	5	fixation	n/a	n/a	n/a	n/a
135.09	5	face	id3	a1	2.0	different
140.09	5	face	id3	a2	2.12	same
145.09	5	face	id1	a1	2.04	different
150.09	5	face	id3	a3	2.58	different
155.09	5	face	id1	a5	2.19	different
160.11	5	face	id2	a4	2.15	different
165.11	5	face	id2	a3	2.39	same
170.11	5	face	id2	a2	2.36	same
175.11	5	face	id2	a1	2.55	same
180.11	5	face	id1	a3	2.07	different
185.11	5	face	id4	a3	2.21	different
190.11	5	face	id2	a5	2.04	different
195.11	5	face	id1	a2	2.05	different
200.11	5	face	id3	a4	2.0	different
205.11	5	face	id1	a4	1.86	different
210.11	5	face	id3	a5	1.92	different
215.11	5	face	id4	a2	1.99	different
220.11	5	face	id4	a5	2.05	same
225.12	5	face	id4	a4	2.14	same
230.12	5	face	id4	a4	2.02	same
235.09	5	fixation	n/a	n/a	n/a	n/a
240.13	5	face	id2	a3	2.53	different
245.13	5	face	id4	a3	2.08	different
250.13	5	face	id1	a2	1.99	different
255.13	5	face	id1	a3	2.4	same
260.13	5	face	id3	a2	2.41	different
265.13	5	face	id1	a4	2.24	different
270.14	5	face	id4	a5	2.19	different
275.14	5	face	id4	a2	2.01	same
280.14	5	face	id1	a1	2.13	different
285.14	5	face	id1	a5	2.58	different
290.14	5	face	id4	a1	2.11	different
295.14	5	face	id2	a5	2.0	different
300.14	5	face	id2	a2	2.46	different
305.14	5	face	id3	a3	2.09	different
310.14	5	face	id3	a4	2.25	same
315.14	5	face	id3	a5	2.26	same
320.14	5	face	id2	a1	2.05	different
325.14	5	face	id3	a1	2.09	different
330.14	5	face	id2	a4	2.13	different
