onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id3	a4	n/a	n/a
20.06	5	face	id3	a4	2.11	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id4	a5	2.08	different
35.07	5	face	id3	a2	2.65	different
40.07	5	face	id3	a3	2.05	same
45.07	5	face	id4	a2	2.26	different
50.07	5	face	id2	a1	2.11	different
55.07	5	face	id1	a5	2.14	different
60.07	5	face	id1	a1	2.21	same
65.07	5	face	id3	a1	2.22	different
70.07	5	face	id3	a5	2.01	same
75.09	5	face	id4	a3	2.12	different
80.09	5	face	id2	a5	2.1	different
85.09	5	face	id2	a3	2.3	same
90.09	5	face	id2	a4	2.09	same
95.09	5	face	id2	a2	1.96	same
100.09	5	face	id4	a4	2.19	different
105.09	5	face	id4	a1	2.05	different
110.09	5	face	id1	a2	2.05	different
115.09	5	face	id1	a3	2.03	same
120.09	5	face	id1	a4	2.23	same
125.09	5	face	id1	a4	2.08	same
130.07	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id3	a1	2.01	different
140.1	5	face	id1	a1	2.05	different
145.1	5	face	id1	a5	1.9	same
150.1	5	face	id4	a2	2.1	different
155.1	5	face	id3	a2	1.95	different
160.1	5	face	id4	a3	2.03	different
165.1	5	face	id2	a2	1.96	different
170.1	5	face	id2	a1	1.9	same
175.1	5	face	id3	a4	1.98	different
180.12	5	face	id2	a3	1.89	different
185.12	5	face	id4	a5	2.04	different
190.12	5	face	id2	a4	2.12	different
195.12	5	face	id4	a4	2.06	different
200.12	5	face	id2	a5	1.97	different
205.12	5	face	id1	a2	1.94	different
210.12	5	face	id4	a1	2.05	different
215.12	5	face	id1	a3	2.05	different
220.12	5	face	id3	a3	1.92	different
225.12	5	face	id3	a5	1.89	same
230.12	5	face	id3	a5	1.93	same
235.12	5	face	id2	a1	2.03	different
240.12	5	face	id4	a1	2.0	different
245.13	5	face	id3	a2	2.55	different
250.13	5	face	id2	a4	2.25	different
255.13	5	face	id1	a4	2.08	different
260.13	5	face	id2	a3	2.03	different
265.14	5	face	id3	a4	2.0	different
270.14	5	face	id1	a2	1.96	different
275.14	5	face	id4	a2	2.51	different
280.14	5	face	id2	a5	2.05	different
285.14	5	face	id3	a1	2.11	different
290.11	5	fixation	n/a	n/a	n/a	n/a
295.14	5	face	id1	a5	2.06	different
300.15	5	face	id4	a4	2.01	different
305.15	5	face	id4	a5	1.89	same
310.15	5	face	id1	a1	2.02	different
315.15	5	face	id2	a2	2.11	different
320.15	5	face	id1	a3	2.0	different
325.15	5	face	id4	a3	3.08	different
330.15	5	face	id3	a3	2.22	different
