onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id1	a2	n/a	n/a
20.07	5	face	id1	a2	2.31	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id2	a4	2.2	different
35.07	5	face	id3	a2	2.17	different
40.07	5	face	id3	a4	2.24	same
45.07	5	face	id3	a5	2.17	same
50.07	5	face	id3	a1	2.24	same
55.07	5	face	id2	a5	2.18	different
60.08	5	face	id4	a3	2.28	different
65.08	5	face	id2	a3	2.4	different
70.08	5	face	id1	a5	2.1	different
75.08	5	face	id2	a2	2.35	different
80.08	5	face	id4	a1	2.28	different
85.08	5	face	id2	a1	2.4	different
90.08	5	face	id1	a3	2.12	different
95.08	5	face	id1	a1	2.23	same
100.08	5	face	id3	a3	2.22	different
105.08	5	face	id4	a4	2.26	different
110.08	5	face	id4	a2	2.26	same
115.08	5	face	id1	a4	2.35	different
120.1	5	face	id4	a5	2.23	different
125.1	5	face	id4	a5	2.19	same
130.07	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id1	a3	2.17	different
140.1	5	face	id1	a2	2.26	same
145.1	5	face	id4	a4	2.11	different
150.1	5	face	id2	a2	2.36	different
155.1	5	face	id1	a1	2.25	different
160.1	5	face	id2	a1	2.17	different
165.1	5	face	id3	a2	2.15	different
170.1	5	face	id4	a1	2.07	different
175.1	5	face	id3	a4	2.11	different
180.1	5	face	id2	a4	2.19	different
185.1	5	face	id2	a3	2.16	same
190.11	5	face	id3	a5	2.17	different
195.12	5	face	id2	a5	2.18	different
200.12	5	face	id1	a4	2.27	different
205.12	5	face	id1	a5	2.18	same
210.12	5	face	id3	a3	2.16	different
215.12	5	face	id3	a1	2.19	same
220.12	5	face	id4	a3	2.11	different
225.12	5	face	id4	a2	2.3	same
230.12	5	face	id4	a2	2.16	same
235.09	5	fixation	n/a	n/a	n/a	n/a
240.13	5	face	id3	a2	2.15	different
245.13	5	face	id2	a3	2.13	different
250.13	5	face	id2	a5	2.16	different
255.13	5	face	id2	a4	2.13	same
260.13	5	face	id1	a2	2.12	different
265.13	5	face	id1	a5	2.04	same
270.13	5	face	id4	a3	2.14	different
275.13	5	face	id3	a1	2.34	different
280.13	5	face	id4	a4	2.16	different
285.15	5	face	id1	a1	2.29	different
290.15	5	face	id4	a5	2.41	different
295.15	5	face	id3	a5	2.39	different
300.15	5	face	id4	a1	2.23	different
305.15	5	face	id2	a2	2.15	different
310.15	5	face	id1	a4	2.24	different
315.15	5	face	id3	a3	2.09	different
320.15	5	face	id3	a4	2.2	same
325.15	5	face	id1	a3	1.95	different
330.15	5	face	id2	a1	2.07	different
