onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id1	a2	n/a	n/a
20.07	5	face	id1	a2	2.07	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id3	a4	2.29	different
35.07	5	face	id2	a4	2.29	different
40.07	5	face	id4	a2	2.13	different
45.07	5	face	id3	a1	2.37	different
50.07	5	face	id2	a1	2.31	different
55.07	5	face	id3	a2	2.3	different
60.07	5	face	id2	a3	4.29	different
65.09	5	face	id2	a2	4.2	same
70.09	5	face	id3	a3	2.4	different
75.09	5	face	id4	a3	2.11	different
80.09	5	face	id1	a3	2.61	different
85.09	5	face	id1	a4	2.16	same
90.09	5	face	id4	a5	2.17	different
95.09	5	face	id1	a1	2.07	different
100.09	5	face	id3	a5	2.35	different
105.09	5	face	id2	a5	2.21	different
110.09	5	face	id1	a5	2.33	different
115.09	5	face	id4	a1	2.39	different
120.09	5	face	id4	a4	2.52	same
125.1	5	face	id4	a4	2.18	same
130.07	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id4	a3	2.55	same
140.1	5	face	id2	a4	2.07	different
145.1	5	face	id1	a4	2.36	different
150.1	5	face	id3	a1	2.33	different
155.1	5	face	id2	a2	2.17	different
160.1	5	face	id1	a5	2.03	different
165.1	5	face	id2	a3	2.21	different
170.12	5	face	id1	a1	2.08	different
175.12	5	face	id3	a3	2.17	different
180.12	5	face	id4	a5	2.28	different
185.12	5	face	id1	a3	2.19	different
190.12	5	face	id3	a2	2.09	different
195.12	5	face	id3	a4	2.13	same
200.12	5	face	id2	a5	2.08	different
205.12	5	face	id3	a5	2.08	different
210.12	5	face	id4	a1	2.14	different
215.12	5	face	id4	a2	2.58	same
220.12	5	face	id1	a2	2.15	different
225.12	5	face	id2	a1	2.09	different
230.13	5	face	id2	a1	2.06	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id4	a5	2.17	different
245.13	5	face	id2	a4	2.03	different
250.14	5	face	id3	a2	2.03	different
255.14	5	face	id3	a1	2.06	same
260.14	5	face	id1	a1	2.49	different
265.14	5	face	id4	a2	2.23	different
270.14	5	face	id2	a3	2.2	different
275.14	5	face	id2	a5	2.34	same
280.14	5	face	id3	a3	2.21	different
285.14	5	face	id4	a4	2.1	different
290.14	5	face	id1	a3	2.16	different
295.15	5	face	id1	a5	2.22	same
300.15	5	face	id4	a3	2.26	different
305.15	5	face	id4	a1	2.16	same
310.15	5	face	id1	a4	2.14	different
315.15	5	face	id1	a2	2.02	same
320.15	5	face	id3	a4	2.17	different
325.15	5	face	id3	a5	2.14	same
330.15	5	face	id2	a2	2.22	different
