onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id4	a1	n/a	n/a
20.08	5	face	id4	a1	1.89	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.08	5	face	id2	a1	2.02	different
35.08	5	face	id2	a5	1.97	same
40.07	5	face	id4	a4	2.03	different
45.09	5	face	id1	a4	2.21	different
50.09	5	face	id3	a4	2.1	different
55.09	5	face	id1	a5	2.05	different
60.09	5	face	id3	a5	2.09	different
65.08	5	face	id4	a2	2.03	different
70.08	5	face	id2	a2	2.37	different
75.1	5	face	id3	a3	2.28	different
80.1	5	face	id4	a3	2.24	different
85.09	5	face	id2	a4	2.17	different
90.09	5	face	id1	a3	2.01	different
95.09	5	face	id3	a2	1.95	different
100.09	5	face	id1	a1	1.94	different
105.11	5	face	id2	a3	2.05	different
110.1	5	face	id1	a2	1.9	different
115.1	5	face	id4	a5	2.14	different
120.1	5	face	id3	a1	2.4	different
125.1	5	face	id3	a1	2.02	different
130.1	5	face	id3	a2	2.01	same
135.11	5	face	id3	a5	1.91	same
140.11	5	face	id1	a1	2.09	different
145.08	5	fixation	n/a	n/a	n/a	n/a
150.11	5	face	id4	a2	2.13	different
155.11	5	face	id2	a3	2.0	different
160.11	5	face	id2	a1	1.89	same
165.12	5	face	id2	a2	2.0	same
170.12	5	face	id1	a2	2.04	different
175.12	5	face	id2	a5	2.04	different
180.12	5	face	id3	a3	2.1	different
185.12	5	face	id4	a5	2.19	different
190.12	5	face	id4	a4	1.96	different
195.11	5	face	id2	a4	1.91	different
200.11	5	face	id4	a1	2.05	different
205.13	5	face	id1	a4	2.17	different
210.13	5	face	id1	a3	2.33	same
215.13	5	face	id1	a5	1.99	same
220.12	5	face	id3	a4	2.82	different
225.12	5	face	id4	a3	2.27	different
230.14	5	face	id4	a3	2.05	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id3	a5	2.05	different
245.13	5	face	id3	a2	2.51	different
250.13	5	face	id2	a1	2.19	different
255.13	5	face	id4	a2	2.01	different
260.13	5	face	id1	a1	2.03	different
265.15	5	face	id2	a5	2.14	same
270.14	5	face	id2	a2	2.0	same
275.14	5	face	id2	a3	2.06	same
280.14	5	face	id4	a4	2.02	different
285.14	5	face	id3	a3	2.02	different
290.14	5	face	id1	a2	2.24	different
295.14	5	face	id1	a4	2.75	different
300.15	5	face	id2	a4	1.99	different
305.15	5	face	id4	a5	2.27	different
310.15	5	face	id3	a4	2.33	different
315.15	5	face	id3	a1	1.99	same
320.15	5	face	id4	a1	2.03	different
325.15	5	face	id1	a5	2.03	different
330.16	5	face	id1	a3	2.03	same
