onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id1	a2	n/a	n/a
20.08	5	face	id1	a2	2.11	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id2	a4	2.11	different
35.07	5	face	id3	a2	2.05	different
40.09	5	face	id3	a4	3.41	same
45.09	5	face	id3	a5	2.03	same
50.08	5	face	id3	a1	2.02	same
55.08	5	face	id2	a5	2.07	different
60.08	5	face	id4	a3	2.16	different
65.08	5	face	id2	a3	1.93	different
70.09	5	face	id1	a5	2.11	different
75.09	5	face	id2	a2	2.0	different
80.09	5	face	id4	a1	2.8	different
85.09	5	face	id2	a1	2.07	different
90.09	5	face	id1	a3	1.81	different
95.09	5	face	id1	a1	2.07	different
100.09	5	face	id3	a3	2.16	different
105.1	5	face	id4	a4	2.35	different
110.1	5	face	id4	a2	2.25	different
115.1	5	face	id1	a4	2.26	different
120.1	5	face	id4	a5	2.28	different
125.1	5	face	id4	a5	2.43	different
130.07	5	fixation	n/a	n/a	n/a	n/a
135.11	5	face	id1	a3	2.03	different
140.11	5	face	id1	a2	2.01	same
145.11	5	face	id4	a4	1.98	different
150.11	5	face	id2	a2	2.48	different
155.11	5	face	id1	a1	2.04	different
160.12	5	face	id2	a1	2.14	different
165.12	5	face	id3	a2	2.2	different
170.12	5	face	id4	a1	2.52	different
175.12	5	face	id3	a4	2.18	different
180.12	5	face	id2	a4	2.2	different
185.11	5	face	id2	a3	3.11	same
190.13	5	face	id3	a5	2.16	different
195.13	5	face	id2	a5	1.96	different
200.13	5	face	id1	a4	2.14	different
205.12	5	face	id1	a5	3.36	same
210.12	5	face	id3	a3	1.99	different
215.12	5	face	id3	a1	2.01	same
220.12	5	face	id4	a3	2.08	different
225.14	5	face	id4	a2	2.15	same
230.13	5	face	id4	a2	2.27	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.13	5	face	id3	a2	1.81	same
245.13	5	face	id2	a3	1.96	different
250.13	5	face	id2	a5	1.99	same
255.14	5	face	id2	a4	2.19	same
260.14	5	face	id1	a2	3.1	different
265.14	5	face	id1	a5	1.96	same
270.14	5	face	id4	a3	2.09	different
275.14	5	face	id3	a1	2.36	different
280.14	5	face	id4	a4	2.03	different
285.14	5	face	id1	a1	2.08	different
290.15	5	face	id4	a5	2.33	same
295.15	5	face	id3	a5	2.02	different
300.15	5	face	id4	a1	1.98	different
305.15	5	face	id2	a2	2.0	different
310.15	5	face	id1	a4	2.03	different
315.14	5	face	id3	a3	2.05	different
320.16	5	face	id3	a4	2.0	same
325.16	5	face	id1	a3	2.01	different
330.16	5	face	id2	a1	2.18	different
