onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id4	a1	n/a	n/a
20.08	5	face	id4	a1	2.29	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.08	5	face	id3	a3	2.17	different
35.08	5	face	id4	a2	2.32	different
40.07	5	face	id1	a4	2.38	different
45.09	5	face	id3	a2	2.4	different
50.09	5	face	id1	a5	2.42	different
55.09	5	face	id3	a5	2.38	different
60.09	5	face	id3	a1	2.38	same
65.08	5	face	id2	a3	2.42	different
70.08	5	face	id3	a4	2.68	different
75.1	5	face	id4	a3	2.35	different
80.1	5	face	id4	a5	2.29	same
85.1	5	face	id4	a4	2.34	same
90.09	5	face	id1	a2	2.39	different
95.09	5	face	id2	a4	2.47	different
100.09	5	face	id1	a3	2.4	different
105.09	5	face	id2	a1	2.5	different
110.11	5	face	id2	a2	2.34	same
115.1	5	face	id1	a1	2.27	different
120.1	5	face	id2	a5	2.28	different
125.1	5	face	id2	a5	2.32	same
130.1	5	face	id2	a4	2.29	same
135.1	5	face	id3	a1	2.41	different
140.11	5	face	id1	a3	2.31	different
145.08	5	fixation	n/a	n/a	n/a	n/a
150.11	5	face	id2	a3	2.32	different
155.11	5	face	id2	a1	2.39	same
160.11	5	face	id3	a3	2.27	different
165.11	5	face	id3	a4	2.34	same
170.12	5	face	id2	a2	2.25	different
175.12	5	face	id4	a2	2.17	different
180.12	5	face	id4	a3	2.26	same
185.12	5	face	id1	a1	2.27	different
190.12	5	face	id1	a4	2.24	same
195.12	5	face	id4	a4	2.29	different
200.11	5	face	id4	a1	2.17	same
205.13	5	face	id3	a2	2.21	different
210.13	5	face	id1	a2	2.24	different
215.13	5	face	id3	a5	2.21	different
220.13	5	face	id1	a5	2.14	different
225.12	5	face	id4	a5	2.18	different
230.12	5	face	id4	a5	2.12	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id3	a1	2.09	different
245.14	5	face	id2	a4	2.15	different
250.13	5	face	id3	a3	2.17	different
255.13	5	face	id2	a3	2.21	different
260.15	5	face	id1	a3	2.13	different
265.15	5	face	id4	a2	2.07	different
270.15	5	face	id3	a4	2.29	different
275.14	5	face	id2	a1	2.26	different
280.14	5	face	id1	a4	2.22	different
285.14	5	face	id4	a3	2.25	different
290.16	5	face	id2	a2	2.19	different
295.16	5	face	id3	a2	2.39	different
300.15	5	face	id4	a4	2.13	different
305.15	5	face	id1	a1	2.26	different
310.15	5	face	id1	a5	2.16	same
315.15	5	face	id2	a5	2.17	different
320.16	5	face	id4	a1	2.02	different
325.16	5	face	id3	a5	2.16	different
330.16	5	face	id1	a2	2.15	different
