onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id2	a2	n/a	n/a
20.06	5	face	id2	a2	2.12	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.06	5	face	id2	a4	2.02	same
35.07	5	face	id1	a2	2.15	different
40.07	5	face	id1	a1	2.11	same
45.07	5	face	id3	a4	2.06	different
50.07	5	face	id2	a1	2.13	different
55.07	5	face	id1	a4	1.96	different
60.07	5	face	id2	a5	1.99	different
65.07	5	face	id4	a4	2.11	different
70.08	5	face	id3	a3	2.0	different
75.08	5	face	id3	a5	2.15	same
80.08	5	face	id4	a5	2.21	different
85.08	5	face	id1	a3	2.08	different
90.08	5	face	id3	a1	2.06	different
95.08	5	face	id2	a3	1.79	different
100.09	5	face	id1	a5	1.88	different
105.09	5	face	id4	a3	1.88	different
110.09	5	face	id3	a2	1.94	different
115.09	5	face	id4	a1	1.81	different
120.09	5	face	id4	a2	1.88	same
125.09	5	face	id4	a2	2.06	same
130.09	5	face	id2	a3	2.13	different
135.09	5	face	id2	a5	2.06	different
140.09	5	face	id1	a5	2.23	different
145.07	5	fixation	n/a	n/a	n/a	n/a
150.09	5	face	id4	a4	1.9	different
155.09	5	face	id4	a3	2.1	same
160.09	5	face	id2	a4	2.28	different
165.11	5	face	id3	a3	2.11	different
170.09	5	face	id3	a2	2.03	same
175.11	5	face	id1	a2	2.08	different
180.11	5	face	id3	a5	1.92	different
185.11	5	face	id4	a1	1.91	different
190.11	5	face	id1	a1	2.01	different
195.11	5	face	id1	a3	2.07	same
200.11	5	face	id2	a2	1.87	different
205.11	5	face	id3	a4	1.74	different
210.11	5	face	id3	a1	2.0	same
215.11	5	face	id1	a4	2.02	different
220.11	5	face	id2	a1	2.09	different
225.11	5	face	id4	a5	2.11	different
230.11	5	face	id4	a5	2.12	same
235.09	5	fixation	n/a	n/a	n/a	n/a
240.11	5	face	id2	a5	2.04	same
245.12	5	face	id2	a3	1.96	same
250.12	5	face	id2	a4	2.13	same
255.12	5	face	id4	a4	2.13	different
260.12	5	face	id1	a5	1.97	different
265.12	5	face	id1	a2	1.9	same
270.12	5	face	id3	a3	2.24	different
275.12	5	face	id4	a3	2.4	different
280.12	5	face	id1	a1	2.31	different
285.12	5	face	id3	a5	1.9	different
290.13	5	face	id3	a2	1.88	same
295.13	5	face	id3	a4	1.96	same
300.13	5	face	id1	a3	2.08	different
305.14	5	face	id4	a1	2.11	different
310.14	5	face	id2	a1	1.94	different
315.14	5	face	id4	a2	2.14	different
320.14	5	face	id2	a2	2.03	different
325.14	5	face	id1	a4	2.01	different
330.14	5	face	id3	a1	1.91	different
