onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id4	a1	n/a	n/a
20.07	5	face	id4	a1	2.16	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id3	a3	2.09	different
35.08	5	face	id4	a2	2.25	different
40.08	5	face	id1	a4	2.16	different
45.08	5	face	id3	a2	2.21	different
50.08	5	face	id1	a5	2.17	different
55.08	5	face	id3	a5	2.19	different
60.08	5	face	id3	a1	2.27	same
65.08	5	face	id2	a3	2.27	different
70.08	5	face	id3	a4	2.21	different
75.08	5	face	id4	a3	2.21	different
80.08	5	face	id4	a5	2.16	same
85.08	5	face	id4	a4	2.28	same
90.08	5	face	id1	a2	2.12	different
95.1	5	face	id2	a4	2.1	different
100.1	5	face	id1	a3	2.38	different
105.1	5	face	id2	a1	2.43	same
110.1	5	face	id2	a2	2.19	same
115.1	5	face	id1	a1	2.16	different
120.1	5	face	id2	a5	2.1	different
125.1	5	face	id2	a5	2.17	same
130.1	5	face	id2	a4	2.14	same
135.1	5	face	id3	a1	2.1	different
140.1	5	face	id1	a3	2.21	different
145.07	5	fixation	n/a	n/a	n/a	n/a
150.1	5	face	id2	a3	2.1	different
155.1	5	face	id2	a1	2.67	same
160.11	5	face	id3	a3	2.21	different
165.11	5	face	id3	a4	2.19	same
170.11	5	face	id2	a2	2.18	different
175.11	5	face	id4	a2	2.14	different
180.11	5	face	id4	a3	2.16	same
185.11	5	face	id1	a1	2.25	different
190.11	5	face	id1	a4	2.14	same
195.11	5	face	id4	a4	2.09	different
200.11	5	face	id4	a1	2.27	same
205.11	5	face	id3	a2	2.21	different
210.11	5	face	id1	a2	2.14	different
215.13	5	face	id3	a5	2.11	different
220.13	5	face	id1	a5	2.38	different
225.13	5	face	id4	a5	2.27	different
230.13	5	face	id4	a5	1.96	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.13	5	face	id3	a1	2.49	different
245.13	5	face	id2	a4	2.18	different
250.13	5	face	id3	a3	2.1	different
255.13	5	face	id2	a3	2.41	same
260.14	5	face	id1	a3	2.39	different
265.14	5	face	id4	a2	2.35	different
270.14	5	face	id3	a4	2.15	different
275.14	5	face	id2	a1	2.16	different
280.14	5	face	id1	a4	2.09	different
285.14	5	face	id4	a3	3.27	different
290.14	5	face	id2	a2	2.31	different
295.14	5	face	id3	a2	2.26	different
300.14	5	face	id4	a4	2.19	different
305.14	5	face	id1	a1	2.19	different
310.14	5	face	id1	a5	2.07	same
315.16	5	face	id2	a5	2.26	different
320.16	5	face	id4	a1	2.15	different
325.16	5	face	id3	a5	2.32	different
330.16	5	face	id1	a2	2.15	different
