onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id4	a5	n/a	n/a
20.07	5	face	id4	a5	2.15	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id4	a4	2.06	same
35.07	5	face	id1	a5	2.13	different
40.08	5	face	id1	a2	2.14	same
45.08	5	face	id1	a3	2.1	same
50.08	5	face	id1	a1	2.14	same
55.08	5	face	id2	a1	2.47	different
60.08	5	face	id3	a3	2.3	different
65.09	5	face	id3	a2	2.07	same
70.09	5	face	id3	a5	2.13	same
75.09	5	face	id4	a2	2.32	different
80.09	5	face	id2	a5	2.0	different
85.09	5	face	id2	a3	2.13	same
90.09	5	face	id1	a4	2.27	different
95.09	5	face	id4	a1	2.36	different
100.09	5	face	id3	a4	2.2	different
105.1	5	face	id2	a2	2.71	different
110.1	5	face	id2	a4	2.2	same
115.1	5	face	id3	a1	2.62	different
120.1	5	face	id4	a3	2.74	different
125.1	5	face	id4	a3	2.24	same
130.07	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id3	a2	2.11	different
140.1	5	face	id3	a3	2.11	same
145.1	5	face	id2	a1	2.06	different
150.1	5	face	id1	a3	2.07	different
155.1	5	face	id1	a5	n/a	n/a
160.1	5	face	id4	a2	2.09	different
165.12	5	face	id4	a1	2.16	same
170.11	5	face	id1	a1	2.77	different
175.12	5	face	id4	a5	2.25	different
180.11	5	face	id2	a3	2.12	different
185.12	5	face	id4	a4	2.42	different
190.12	5	face	id1	a4	2.65	different
195.12	5	face	id3	a4	4.02	same
200.12	5	face	id2	a5	2.28	different
205.12	5	face	id2	a4	2.31	same
210.12	5	face	id2	a2	2.32	same
215.12	5	face	id3	a1	2.25	different
220.12	5	face	id1	a2	2.12	different
225.12	5	face	id3	a5	2.29	different
230.13	5	face	id3	a5	2.05	same
235.13	5	face	id1	a1	2.35	different
240.13	5	face	id2	a2	2.12	different
245.13	5	face	id1	a5	2.1	different
250.13	5	face	id1	a4	1.98	same
255.13	5	face	id4	a3	2.11	different
260.13	5	face	id2	a3	2.06	different
265.13	5	face	id4	a5	2.23	different
270.13	5	face	id2	a4	2.25	different
275.13	5	face	id1	a3	2.07	different
280.13	5	face	id2	a5	2.08	different
285.13	5	face	id3	a2	2.17	different
290.11	5	fixation	n/a	n/a	n/a	n/a
295.15	5	face	id2	a1	2.05	different
300.15	5	face	id3	a4	2.17	different
305.15	5	face	id4	a4	2.13	different
310.15	5	face	id3	a3	2.06	different
315.15	5	face	id4	a1	2.08	same
320.15	5	face	id3	a1	2.07	different
325.16	5	face	id4	a2	2.23	different
330.15	5	face	id1	a2	2.09	different
