onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id2	a4	n/a	n/a
20.07	5	face	id2	a4	2.07	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id1	a4	2.29	different
35.07	5	face	id1	a5	2.16	same
40.07	5	face	id4	a5	2.16	different
45.07	5	face	id3	a5	2.23	different
50.08	5	face	id3	a2	2.09	same
55.08	5	face	id2	a5	2.14	different
60.08	5	face	id4	a2	2.19	different
65.08	5	face	id2	a3	2.18	different
70.08	5	face	id2	a1	2.16	same
75.08	5	face	id4	a1	2.26	different
80.08	5	face	id2	a2	2.2	different
85.08	5	face	id1	a1	2.43	different
90.08	5	face	id3	a1	2.16	different
95.08	5	face	id3	a3	2.15	same
100.08	5	face	id1	a2	2.36	different
105.08	5	face	id3	a4	2.63	different
110.1	5	face	id1	a3	2.34	same
115.1	5	face	id4	a3	2.16	different
120.1	5	face	id4	a4	2.53	same
125.1	5	face	id4	a4	2.11	same
130.07	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id3	a1	2.22	different
140.1	5	face	id2	a4	2.18	different
145.1	5	face	id3	a4	2.47	different
150.1	5	face	id4	a1	2.33	different
155.11	5	face	id3	a3	2.3	different
160.11	5	face	id1	a1	2.54	different
165.11	5	face	id1	a5	2.2	same
170.11	5	face	id2	a2	2.32	different
175.11	5	face	id4	a5	2.59	different
180.11	5	face	id1	a4	2.24	different
185.11	5	face	id2	a3	2.15	different
190.11	5	face	id3	a5	2.22	different
195.11	5	face	id2	a5	2.67	different
200.11	5	face	id4	a3	2.23	different
205.11	5	face	id2	a1	2.13	different
210.11	5	face	id1	a2	2.26	different
215.11	5	face	id3	a2	2.36	different
220.11	5	face	id4	a2	2.52	different
225.13	5	face	id1	a3	2.19	different
230.13	5	face	id1	a3	2.09	same
235.09	5	fixation	n/a	n/a	n/a	n/a
240.13	5	face	id1	a5	2.27	same
245.13	5	face	id2	a3	2.09	different
250.13	5	face	id2	a5	2.03	same
255.13	5	face	id1	a4	2.06	different
260.13	5	face	id2	a4	2.27	different
265.13	5	face	id2	a1	2.1	same
270.14	5	face	id4	a2	2.48	different
275.14	5	face	id3	a2	2.36	different
280.14	5	face	id3	a4	2.17	same
285.14	5	face	id3	a3	2.21	same
290.14	5	face	id4	a4	2.3	different
295.14	5	face	id3	a5	2.22	different
300.14	5	face	id2	a2	2.15	different
305.14	5	face	id4	a1	2.14	different
310.14	5	face	id4	a3	2.72	different
315.14	5	face	id1	a2	2.44	different
320.14	5	face	id4	a5	2.15	different
325.14	5	face	id3	a1	2.4	different
330.14	5	face	id1	a1	2.2	different
