onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id3	a2	n/a	n/a
20.06	5	face	id3	a2	2.09	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.06	5	face	id1	a3	2.08	different
35.07	5	face	id2	a3	2.13	different
40.07	5	face	id2	a1	2.18	same
45.07	5	face	id2	a5	2.16	same
50.07	5	face	id4	a2	1.88	different
55.07	5	face	id1	a2	2.05	different
60.07	5	face	id4	a5	2.16	different
65.07	5	face	id4	a3	2.0	same
70.07	5	face	id1	a4	2.07	different
75.07	5	face	id3	a3	1.98	different
80.09	5	face	id2	a2	2.05	different
85.09	5	face	id2	a4	2.02	same
90.09	5	face	id3	a1	2.03	different
95.09	5	face	id1	a5	1.78	different
100.09	5	face	id3	a5	1.93	different
105.09	5	face	id1	a1	2.11	different
110.09	5	face	id4	a4	2.14	different
115.09	5	face	id3	a4	2.05	different
120.09	5	face	id4	a1	1.95	different
125.09	5	face	id4	a1	2.28	same
130.06	5	fixation	n/a	n/a	n/a	n/a
135.09	5	face	id3	a1	2.05	different
140.1	5	face	id3	a2	2.19	same
145.1	5	face	id1	a1	2.35	different
150.1	5	face	id3	a3	2.0	different
155.1	5	face	id1	a5	2.07	different
160.1	5	face	id2	a4	2.13	different
165.1	5	face	id2	a3	1.83	same
170.1	5	face	id2	a2	2.0	same
175.1	5	face	id2	a1	2.1	same
180.1	5	face	id1	a3	2.25	different
185.1	5	face	id4	a3	2.0	different
190.1	5	face	id2	a5	2.03	different
195.11	5	face	id1	a2	2.1	different
200.11	5	face	id3	a4	2.07	different
205.11	5	face	id1	a4	2.06	different
210.12	5	face	id3	a5	2.13	different
215.12	5	face	id4	a2	2.03	different
220.12	5	face	id4	a5	2.09	different
225.12	5	face	id4	a4	1.82	same
230.12	5	face	id4	a4	2.09	same
235.09	5	fixation	n/a	n/a	n/a	n/a
240.12	5	face	id2	a3	2.07	different
245.12	5	face	id4	a3	2.11	different
250.12	5	face	id1	a2	2.05	different
255.12	5	face	id1	a3	2.01	same
260.12	5	face	id3	a2	1.88	different
265.12	5	face	id1	a4	2.04	different
270.12	5	face	id4	a5	2.1	different
275.12	5	face	id4	a2	1.98	different
280.12	5	face	id1	a1	1.84	different
285.12	5	face	id1	a5	2.08	same
290.14	5	face	id4	a1	2.27	different
295.14	5	face	id2	a5	1.79	different
300.14	5	face	id2	a2	1.94	same
305.14	5	face	id3	a3	2.03	different
310.14	5	face	id3	a4	1.99	different
315.14	5	face	id3	a5	1.92	different
320.14	5	face	id2	a1	2.05	different
325.14	5	face	id3	a1	2.09	different
330.14	5	face	id2	a4	2.1	different
