onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id3	a4	n/a	n/a
20.07	5	face	id3	a4	2.07	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id4	a5	2.07	different
35.07	5	face	id3	a2	2.02	different
40.07	5	face	id3	a3	2.11	same
45.07	5	face	id4	a2	1.97	different
50.08	5	face	id2	a1	2.01	different
55.08	5	face	id1	a5	2.12	different
60.08	5	face	id1	a1	2.04	same
65.08	5	face	id3	a1	2.04	different
70.08	5	face	id3	a5	2.07	same
75.08	5	face	id4	a3	2.54	different
80.08	5	face	id2	a5	2.13	different
85.08	5	face	id2	a3	2.02	same
90.08	5	face	id2	a4	2.13	same
95.08	5	face	id2	a2	2.17	same
100.08	5	face	id4	a4	2.08	different
105.08	5	face	id4	a1	2.08	different
110.08	5	face	id1	a2	2.11	different
115.08	5	face	id1	a3	1.98	same
120.1	5	face	id1	a4	1.97	same
125.1	5	face	id1	a4	1.97	same
130.06	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id3	a1	2.04	different
140.1	5	face	id1	a1	2.01	different
145.1	5	face	id1	a5	2.13	same
150.1	5	face	id4	a2	2.0	different
155.1	5	face	id3	a2	2.09	different
160.1	5	face	id4	a3	2.08	different
165.1	5	face	id2	a2	2.07	different
170.1	5	face	id2	a1	2.09	same
175.1	5	face	id3	a4	2.06	different
180.1	5	face	id2	a3	1.95	different
185.11	5	face	id4	a5	1.82	different
190.11	5	face	id2	a4	2.05	different
195.11	5	face	id4	a4	2.18	different
200.11	5	face	id2	a5	2.12	different
205.11	5	face	id1	a2	2.07	different
210.11	5	face	id4	a1	2.01	different
215.11	5	face	id1	a3	2.02	different
220.11	5	face	id3	a3	2.14	different
225.11	5	face	id3	a5	2.08	same
230.11	5	face	id3	a5	2.28	same
235.12	5	face	id2	a1	2.21	different
240.12	5	face	id4	a1	2.01	different
245.12	5	face	id3	a2	2.04	different
250.13	5	face	id2	a4	2.1	different
255.13	5	face	id1	a4	2.03	different
260.13	5	face	id2	a3	2.04	different
265.13	5	face	id3	a4	2.03	different
270.13	5	face	id1	a2	2.1	different
275.13	5	face	id4	a2	1.96	different
280.13	5	face	id2	a5	1.98	different
285.13	5	face	id3	a1	2.04	different
290.1	5	fixation	n/a	n/a	n/a	n/a
295.13	5	face	id1	a5	2.1	different
300.14	5	face	id4	a4	2.04	different
305.14	5	face	id4	a5	2.02	same
310.14	5	face	id1	a1	2.28	different
315.15	5	face	id2	a2	2.11	different
320.15	5	face	id1	a3	2.2	different
325.15	5	face	id4	a3	2.0	different
330.15	5	face	id3	a3	2.19	different
