onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id1	a2	n/a	n/a
20.07	5	face	id1	a2	2.01	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id2	a4	2.04	different
35.07	5	face	id3	a2	2.12	different
40.07	5	face	id3	a4	2.03	same
45.07	5	face	id3	a5	2.1	same
50.07	5	face	id3	a1	2.11	same
55.07	5	face	id2	a5	2.02	different
60.07	5	face	id4	a3	2.18	different
65.09	5	face	id2	a3	1.99	different
70.07	5	face	id1	a5	1.97	different
75.09	5	face	id2	a2	2.13	different
80.09	5	face	id4	a1	2.07	different
85.09	5	face	id2	a1	1.84	different
90.09	5	face	id1	a3	2.12	different
95.09	5	face	id1	a1	1.97	same
100.09	5	face	id3	a3	2.07	different
105.09	5	face	id4	a4	2.13	different
110.09	5	face	id4	a2	2.0	same
115.09	5	face	id1	a4	2.08	different
120.09	5	face	id4	a5	2.11	different
125.09	5	face	id4	a5	1.99	same
130.07	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id1	a3	1.99	different
140.1	5	face	id1	a2	2.01	same
145.1	5	face	id4	a4	1.97	different
150.1	5	face	id2	a2	1.9	different
155.1	5	face	id1	a1	1.97	same
160.1	5	face	id2	a1	1.99	different
165.1	5	face	id3	a2	2.2	different
170.11	5	face	id4	a1	1.95	different
175.11	5	face	id3	a4	2.02	different
180.11	5	face	id2	a4	1.98	different
185.11	5	face	id2	a3	1.97	different
190.11	5	face	id3	a5	1.96	different
195.12	5	face	id2	a5	1.98	different
200.12	5	face	id1	a4	2.04	different
205.12	5	face	id1	a5	1.94	same
210.12	5	face	id3	a3	2.04	different
215.12	5	face	id3	a1	2.46	different
220.12	5	face	id4	a3	2.0	different
225.12	5	face	id4	a2	2.14	different
230.12	5	face	id4	a2	1.97	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.12	5	face	id3	a2	2.01	different
245.13	5	face	id2	a3	2.2	different
250.12	5	face	id2	a5	2.1	same
255.14	5	face	id2	a4	2.23	same
260.14	5	face	id1	a2	2.05	different
265.14	5	face	id1	a5	1.95	different
270.14	5	face	id4	a3	1.94	different
275.14	5	face	id3	a1	2.02	different
280.14	5	face	id4	a4	2.1	different
285.14	5	face	id1	a1	2.32	different
290.14	5	face	id4	a5	2.05	different
295.14	5	face	id3	a5	1.92	different
300.14	5	face	id4	a1	2.05	different
305.14	5	face	id2	a2	2.03	different
310.14	5	face	id1	a4	2.04	different
315.14	5	face	id3	a3	2.13	different
320.14	5	face	id3	a4	2.03	same
325.15	5	face	id1	a3	2.19	different
330.15	5	face	id2	a1	2.1	different
