onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id3	a4	n/a	n/a
20.08	5	face	id3	a4	2.08	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.08	5	face	id4	a5	2.15	different
35.08	5	face	id3	a2	2.2	different
40.07	5	face	id3	a3	2.14	same
45.07	5	face	id4	a2	2.28	different
50.09	5	face	id2	a1	2.2	different
55.09	5	face	id1	a5	2.1	different
60.09	5	face	id1	a1	2.31	same
65.08	5	face	id3	a1	2.28	different
70.08	5	face	id3	a5	2.06	different
75.08	5	face	id4	a3	2.18	different
80.08	5	face	id2	a5	2.24	different
85.09	5	face	id2	a3	2.2	same
90.09	5	face	id2	a4	1.99	same
95.09	5	face	id2	a2	2.06	same
100.09	5	face	id4	a4	2.04	different
105.09	5	face	id4	a1	2.12	same
110.09	5	face	id1	a2	2.26	different
115.1	5	face	id1	a3	2.08	same
120.1	5	face	id1	a4	2.09	same
125.1	5	face	id1	a4	2.15	same
130.07	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id3	a1	2.2	different
140.1	5	face	id1	a1	2.22	different
145.1	5	face	id1	a5	2.11	same
150.11	5	face	id4	a2	2.1	different
155.11	5	face	id3	a2	2.14	different
160.11	5	face	id4	a3	2.18	different
165.11	5	face	id2	a2	2.42	different
170.11	5	face	id2	a1	2.21	same
175.1	5	face	id3	a4	2.16	different
180.12	5	face	id2	a3	2.17	different
185.12	5	face	id4	a5	2.15	different
190.12	5	face	id2	a4	2.1	different
195.12	5	face	id4	a4	2.13	different
200.11	5	face	id2	a5	2.14	different
205.11	5	face	id1	a2	1.97	different
210.11	5	face	id4	a1	2.08	different
215.13	5	face	id1	a3	2.1	different
220.12	5	face	id3	a3	2.19	different
225.12	5	face	id3	a5	2.12	same
230.12	5	face	id3	a5	2.25	same
235.12	5	face	id2	a1	2.29	different
240.12	5	face	id4	a1	2.31	different
245.13	5	face	id3	a2	2.07	different
250.13	5	face	id2	a4	2.0	different
255.13	5	face	id1	a4	2.06	different
260.13	5	face	id2	a3	2.02	different
265.13	5	face	id3	a4	1.98	different
270.13	5	face	id1	a2	2.08	different
275.14	5	face	id4	a2	2.11	different
280.14	5	face	id2	a5	2.21	different
285.14	5	face	id3	a1	2.24	different
290.1	5	fixation	n/a	n/a	n/a	n/a
295.14	5	face	id1	a5	2.01	different
300.15	5	face	id4	a4	2.24	different
305.15	5	face	id4	a5	2.06	same
310.15	5	face	id1	a1	2.13	different
315.15	5	face	id2	a2	2.04	different
320.15	5	face	id1	a3	1.97	different
325.15	5	face	id4	a3	2.14	different
330.14	5	face	id3	a3	2.08	different
