onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id4	a1	n/a	n/a
20.08	5	face	id4	a1	2.35	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.08	5	face	id2	a1	2.17	different
35.08	5	face	id2	a5	2.33	same
40.09	5	face	id4	a4	2.2	different
45.09	5	face	id1	a4	2.1	different
50.09	5	face	id3	a4	2.15	different
55.09	5	face	id1	a5	2.11	different
60.09	5	face	id3	a5	2.1	different
65.08	5	face	id4	a2	2.13	different
70.08	5	face	id2	a2	2.86	different
75.08	5	face	id3	a3	2.52	different
80.1	5	face	id4	a3	2.24	different
85.1	5	face	id2	a4	2.07	different
90.09	5	face	id1	a3	2.13	different
95.09	5	face	id3	a2	2.17	different
100.09	5	face	id1	a1	2.28	different
105.09	5	face	id2	a3	2.2	different
110.11	5	face	id1	a2	2.16	different
115.1	5	face	id4	a5	2.13	different
120.1	5	face	id3	a1	2.48	different
125.1	5	face	id3	a1	2.13	same
130.1	5	face	id3	a2	2.39	same
135.1	5	face	id3	a5	2.3	same
140.11	5	face	id1	a1	2.35	different
145.07	5	fixation	n/a	n/a	n/a	n/a
150.11	5	face	id4	a2	2.17	different
155.11	5	face	id2	a3	2.32	different
160.11	5	face	id2	a1	2.17	same
165.11	5	face	id2	a2	2.35	same
170.12	5	face	id1	a2	2.46	different
175.12	5	face	id2	a5	2.32	different
180.12	5	face	id3	a3	2.29	different
185.12	5	face	id4	a5	2.35	different
190.12	5	face	id4	a4	2.25	same
195.12	5	face	id2	a4	2.2	different
200.13	5	face	id4	a1	2.26	different
205.13	5	face	id1	a4	2.34	different
210.13	5	face	id1	a3	2.27	same
215.13	5	face	id1	a5	2.35	same
220.13	5	face	id3	a4	2.23	different
225.12	5	face	id4	a3	2.3	different
230.14	5	face	id4	a3	2.25	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id3	a5	2.21	different
245.14	5	face	id3	a2	2.27	same
250.13	5	face	id2	a1	2.47	different
255.13	5	face	id4	a2	2.28	different
260.15	5	face	id1	a1	2.22	different
265.15	5	face	id2	a5	2.16	different
270.15	5	face	id2	a2	2.23	same
275.14	5	face	id2	a3	2.26	same
280.14	5	face	id4	a4	2.33	different
285.14	5	face	id3	a3	2.34	different
290.14	5	face	id1	a2	2.32	different
295.16	5	face	id1	a4	2.27	same
300.15	5	face	id2	a4	2.21	different
305.15	5	face	id4	a5	2.25	different
310.15	5	face	id3	a4	2.14	different
315.15	5	face	id3	a1	2.19	same
320.15	5	face	id4	a1	2.36	different
325.16	5	face	id1	a5	2.29	different
330.16	5	face	id1	a3	2.31	same
