onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id4	a1	n/a	n/a
20.07	5	face	id4	a1	2.11	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id2	a1	2.54	different
35.07	5	face	id2	a5	2.26	same
40.07	5	face	id4	a4	2.46	different
45.08	5	face	id1	a4	2.25	different
50.08	5	face	id3	a4	2.27	different
55.08	5	face	id1	a5	2.27	different
60.08	5	face	id3	a5	2.08	different
65.08	5	face	id4	a2	2.11	different
70.08	5	face	id2	a2	2.22	different
75.08	5	face	id3	a3	2.16	different
80.1	5	face	id4	a3	2.08	different
85.1	5	face	id2	a4	2.14	different
90.1	5	face	id1	a3	2.2	different
95.1	5	face	id3	a2	2.1	different
100.1	5	face	id1	a1	2.08	different
105.1	5	face	id2	a3	2.11	different
110.1	5	face	id1	a2	2.05	different
115.1	5	face	id4	a5	1.94	different
120.1	5	face	id3	a1	2.17	different
125.1	5	face	id3	a1	2.21	same
130.1	5	face	id3	a2	1.98	same
135.1	5	face	id3	a5	2.14	same
140.1	5	face	id1	a1	2.37	different
145.08	5	fixation	n/a	n/a	n/a	n/a
150.11	5	face	id4	a2	2.17	different
155.11	5	face	id2	a3	2.14	different
160.11	5	face	id2	a1	2.12	same
165.11	5	face	id2	a2	2.18	same
170.11	5	face	id1	a2	2.17	different
175.11	5	face	id2	a5	2.1	different
180.11	5	face	id3	a3	2.04	different
185.11	5	face	id4	a5	2.07	different
190.11	5	face	id4	a4	2.25	same
195.13	5	face	id2	a4	2.1	different
200.13	5	face	id4	a1	2.08	different
205.13	5	face	id1	a4	2.12	different
210.13	5	face	id1	a3	2.13	same
215.13	5	face	id1	a5	2.09	same
220.13	5	face	id3	a4	2.2	different
225.13	5	face	id4	a3	2.24	different
230.13	5	face	id4	a3	2.52	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.13	5	face	id3	a5	2.26	different
245.14	5	face	id3	a2	2.17	same
250.14	5	face	id2	a1	2.28	different
255.14	5	face	id4	a2	2.25	different
260.15	5	face	id1	a1	2.28	different
265.14	5	face	id2	a5	2.17	different
270.14	5	face	id2	a2	2.23	different
275.14	5	face	id2	a3	2.41	same
280.14	5	face	id4	a4	2.19	different
285.14	5	face	id3	a3	2.16	different
290.14	5	face	id1	a2	2.33	different
295.14	5	face	id1	a4	2.63	different
300.16	5	face	id2	a4	2.2	different
305.16	5	face	id4	a5	2.08	different
310.16	5	face	id3	a4	2.13	different
315.16	5	face	id3	a1	2.35	different
320.16	5	face	id4	a1	2.3	different
325.16	5	face	id1	a5	2.06	different
330.16	5	face	id1	a3	2.16	same
