onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id1	a2	n/a	n/a
20.08	5	face	id1	a2	2.1	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.08	5	face	id2	a4	2.22	different
35.08	5	face	id3	a2	2.32	different
40.08	5	face	id3	a4	2.47	same
45.09	5	face	id3	a5	2.18	same
50.08	5	face	id3	a1	2.17	same
55.09	5	face	id2	a5	2.29	different
60.09	5	face	id4	a3	2.24	different
65.09	5	face	id2	a3	2.24	different
70.09	5	face	id1	a5	2.11	different
75.09	5	face	id2	a2	2.29	different
80.09	5	face	id4	a1	2.54	different
85.09	5	face	id2	a1	2.2	different
90.09	5	face	id1	a3	2.24	different
95.09	5	face	id1	a1	2.15	different
100.09	5	face	id3	a3	2.14	different
105.09	5	face	id4	a4	2.38	different
110.09	5	face	id4	a2	2.18	same
115.11	5	face	id1	a4	2.51	different
120.09	5	face	id4	a5	2.11	different
125.11	5	face	id4	a5	2.37	same
130.07	5	fixation	n/a	n/a	n/a	n/a
135.11	5	face	id1	a3	2.36	different
140.11	5	face	id1	a2	2.18	same
145.11	5	face	id4	a4	2.15	different
150.11	5	face	id2	a2	2.46	different
155.11	5	face	id1	a1	2.42	different
160.11	5	face	id2	a1	2.24	different
165.12	5	face	id3	a2	2.08	different
170.12	5	face	id4	a1	2.39	different
175.12	5	face	id3	a4	2.18	different
180.12	5	face	id2	a4	2.28	different
185.12	5	face	id2	a3	2.21	different
190.12	5	face	id3	a5	2.19	different
195.12	5	face	id2	a5	2.08	different
200.12	5	face	id1	a4	2.34	different
205.12	5	face	id1	a5	2.13	different
210.12	5	face	id3	a3	2.14	different
215.12	5	face	id3	a1	2.14	same
220.12	5	face	id4	a3	2.28	different
225.12	5	face	id4	a2	2.3	same
230.14	5	face	id4	a2	2.27	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id3	a2	1.97	different
245.14	5	face	id2	a3	2.58	same
250.14	5	face	id2	a5	2.2	same
255.14	5	face	id2	a4	2.19	same
260.14	5	face	id1	a2	2.11	different
265.14	5	face	id1	a5	2.33	same
270.14	5	face	id4	a3	2.13	different
275.14	5	face	id3	a1	2.28	different
280.14	5	face	id4	a4	1.91	different
285.15	5	face	id1	a1	2.17	different
290.15	5	face	id4	a5	2.08	different
295.15	5	face	id3	a5	2.05	different
300.15	5	face	id4	a1	1.86	different
305.15	5	face	id2	a2	1.96	different
310.15	5	face	id1	a4	2.04	different
315.15	5	face	id3	a3	2.12	different
320.15	5	face	id3	a4	1.91	different
325.15	5	face	id1	a3	2.09	different
330.15	5	face	id2	a1	2.46	different
