onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id2	a2	n/a	n/a
20.07	5	face	id2	a2	2.18	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id1	a1	2.42	different
35.07	5	face	id2	a5	2.13	different
40.07	5	face	id3	a4	2.14	different
45.07	5	face	id4	a3	2.25	different
50.07	5	face	id4	a5	2.07	same
55.07	5	face	id2	a1	2.12	different
60.07	5	face	id3	a5	2.19	different
65.07	5	face	id1	a3	2.33	different
70.09	5	face	id4	a1	2.42	different
75.09	5	face	id1	a2	2.24	different
80.09	5	face	id4	a2	2.35	different
85.09	5	face	id1	a4	2.43	different
90.09	5	face	id3	a1	2.17	different
95.09	5	face	id1	a5	2.2	different
100.09	5	face	id3	a3	2.34	different
105.09	5	face	id2	a3	2.27	different
110.09	5	face	id2	a4	2.21	same
115.09	5	face	id4	a4	2.34	different
120.09	5	face	id3	a2	2.36	different
125.09	5	face	id3	a2	2.18	same
130.1	5	face	id1	a5	2.09	different
135.1	5	face	id3	a5	2.17	different
140.1	5	face	id3	a3	2.25	same
145.07	5	fixation	n/a	n/a	n/a	n/a
150.11	5	face	id1	a3	2.07	different
155.11	5	face	id2	a3	2.23	different
160.11	5	face	id1	a1	2.36	different
165.11	5	face	id4	a1	2.25	different
170.11	5	face	id2	a4	2.45	different
175.11	5	face	id2	a5	2.31	same
180.12	5	face	id1	a2	2.19	different
185.12	5	face	id4	a4	2.39	different
190.12	5	face	id3	a4	2.47	different
195.12	5	face	id1	a4	2.3	different
200.12	5	face	id2	a2	2.42	different
205.12	5	face	id4	a3	2.29	different
210.12	5	face	id3	a1	2.36	different
215.12	5	face	id2	a1	2.23	different
220.12	5	face	id4	a5	2.35	different
225.12	5	face	id4	a2	2.29	same
230.12	5	face	id4	a2	2.33	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.12	5	face	id3	a5	2.06	different
245.14	5	face	id1	a5	2.2	different
250.14	5	face	id1	a1	2.3	same
255.14	5	face	id1	a3	2.28	same
260.14	5	face	id3	a3	2.36	different
265.14	5	face	id2	a5	2.17	different
270.14	5	face	id4	a1	2.35	different
275.14	5	face	id2	a3	2.23	different
280.14	5	face	id3	a4	2.14	different
285.14	5	face	id1	a2	2.29	different
290.14	5	face	id2	a4	2.11	different
295.14	5	face	id4	a3	2.15	different
300.15	5	face	id1	a4	2.15	different
305.15	5	face	id4	a4	2.15	different
310.15	5	face	id4	a5	2.2	same
315.15	5	face	id3	a2	2.26	different
320.15	5	face	id2	a2	2.31	different
325.15	5	face	id2	a1	2.23	same
330.15	5	face	id3	a1	2.21	different
