onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id4	a1	n/a	n/a
20.07	5	face	id4	a1	2.05	same
25.04	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id3	a3	2.73	different
35.07	5	face	id4	a2	2.56	different
40.07	5	face	id1	a4	2.13	different
45.07	5	face	id3	a2	2.25	different
50.07	5	face	id1	a5	2.28	different
55.09	5	face	id3	a5	2.19	different
60.09	5	face	id3	a1	2.2	same
65.09	5	face	id2	a3	2.22	different
70.09	5	face	id3	a4	2.16	different
75.09	5	face	id4	a3	2.29	different
80.09	5	face	id4	a5	2.23	same
85.09	5	face	id4	a4	2.38	same
90.09	5	face	id1	a2	2.22	different
95.09	5	face	id2	a4	2.23	different
100.09	5	face	id1	a3	2.11	different
105.09	5	face	id2	a1	2.15	different
110.09	5	face	id2	a2	2.19	same
115.09	5	face	id1	a1	2.26	different
120.1	5	face	id2	a5	2.31	different
125.1	5	face	id2	a5	2.2	same
130.1	5	face	id2	a4	2.37	same
135.1	5	face	id3	a1	2.68	different
140.1	5	face	id1	a3	2.7	different
145.07	5	fixation	n/a	n/a	n/a	n/a
150.1	5	face	id2	a3	2.07	different
155.1	5	face	id2	a1	2.17	same
160.1	5	face	id3	a3	2.07	different
165.1	5	face	id3	a4	2.05	same
170.1	5	face	id2	a2	2.27	different
175.1	5	face	id4	a2	2.13	different
180.12	5	face	id4	a3	2.11	same
185.12	5	face	id1	a1	2.55	different
190.12	5	face	id1	a4	2.03	same
195.12	5	face	id4	a4	2.83	different
200.12	5	face	id4	a1	2.45	same
205.12	5	face	id3	a2	2.17	different
210.12	5	face	id1	a2	2.2	different
215.12	5	face	id3	a5	2.57	different
220.12	5	face	id1	a5	2.75	same
225.12	5	face	id4	a5	2.11	different
230.12	5	face	id4	a5	2.19	same
235.1	5	fixation	n/a	n/a	n/a	n/a
240.12	5	face	id3	a1	2.2	different
245.13	5	face	id2	a4	2.16	different
250.13	5	face	id3	a3	2.29	different
255.13	5	face	id2	a3	3.32	different
260.13	5	face	id1	a3	2.21	different
265.13	5	face	id4	a2	2.13	different
270.13	5	face	id3	a4	3.0	different
275.14	5	face	id2	a1	2.33	different
280.14	5	face	id1	a4	2.27	different
285.14	5	face	id4	a3	2.12	different
290.14	5	face	id2	a2	2.07	different
295.14	5	face	id3	a2	4.57	different
300.15	5	face	id4	a4	2.2	different
305.15	5	face	id1	a1	2.23	different
310.15	5	face	id1	a5	2.08	same
315.15	5	face	id2	a5	2.2	different
320.15	5	face	id4	a1	2.18	different
325.15	5	face	id3	a5	2.73	different
330.15	5	face	id1	a2	2.38	different
